id,category,term,origin,relation,definition,example,exampleSource,otherMeanings,sourcePages,dictionaryCode
idiom-519950,관용구,그림의 떡,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,아무리 마음에 들어도 이용할 수 없거나 차지할 수 없는 경우를 이르는 말.,무일푼인 우리에게 진열장에 놓인 만두는 그림의 떡이었다.,표준국어대사전 용례,,13,519950
idiom-526106,관용구,기름을 끼얹다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,감정이나 행동을 부추겨 정도를 심하게 만들다.,그녀는 화가 난 그에게 기름을 끼얹는 말만 골라서 했다.,표준국어대사전 용례,,20,526106
idiom-525910,관용구,길을 열다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,방도를 찾아내거나 마련하다.,장학 제도는 학비가 없는 학생들에게 배움의 길을 열어 주기 위한 것이다.,표준국어대사전 용례,,20,525910
idiom-525635,관용구,김이 식다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,재미나 의욕이 없어지다.,나는 그 일에 대한 김이 식어서 이제는 아무것도 하고 싶지 않다.,표준국어대사전 용례,,20,525635
idiom-525749,관용구,꼬리(를) 잡다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,감추고 있는 것을 알아내다.,경찰은 범행 조직의 꼬리를 잡았다.,표준국어대사전 용례,,"21,22",525749
idiom-525759,관용구,꼬리를 빼다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,달아나거나 도망치다.,내가 강하게 나가자 그는 꼬리를 빼고 말았다.,표준국어대사전 용례,,20,525759
idiom-526013,관용구,나발(을) 불다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,(속되게) 당치 않은 말을 함부로 하다.,나발 불지 말고 잠자코 있어.,표준국어대사전 용례,(속되게) 터무니없이 과장하여 말을 하다. | (속되게) 술이나 음료를 병째로 마시다. | (속되게) 어떤 사실을 자백하다. | (속되게) 어린아이가 소리 내어 시끄럽게 울다.,20,526013
idiom-526171,관용구,날(을) 받다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,결혼식 날짜를 정하다.,만혼인데 왜 그리 늘어지게 날을 받았소?,표준국어대사전 용례,어떤 일에 대비하여 미리 날을 정하다.,21,526171
idiom-526172,관용구,날(을) 잡다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,결혼식 날짜를 정하다.,자네 친구가 장가간다는 소식을 들었는데 언제로 날을 잡았다고 하던가?,표준국어대사전 용례,어떤 일에 대비하여 미리 날을 정하다.,21,526172
idiom-520225,관용구,낯을 못 들다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,창피하여 남을 떳떳이 대하지 못하다.,도저히 낯을 못 들고 다닐 만큼 부끄러운 일을 저지르고 말았다.,표준국어대사전 용례,,"25,26",520225
idiom-520424,관용구,놀란 가슴,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,전에 놀란 적이 있어 별것 아닌 일에도 일어나는 두근거림.,한번 놀란 가슴은 쉽게 진정되지 않는다.,표준국어대사전 용례,,"5,6",520424
idiom-520416,관용구,놓아먹인 망아지 (놀듯),,구성 단어의 직접적 뜻과 관용적 뜻의 관계,"들에 풀어놓고 기른 말 새끼 또는 그 노는 모양이라는 뜻으로, 교양이 없고 막돼먹은 사람 또는 그런 행동을 비유적으로 이르는 말.",그는 다만 나가 있는 색시들이 놓아먹인 망아지처럼 보여서 은연중에 품행을 의심하는 탓이려니 했을 따름이었다.,표준국어대사전 용례,,25,520416
idiom-526493,관용구,눈(을) 돌리다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,관심을 돌리다.,이번에는 교육 환경 문제로 눈을 돌려 생각해 봅시다.,표준국어대사전 용례,,26,526493
idiom-526494,관용구,눈(을) 뒤집다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,주로 좋지 않은 일에 열중하여 제정신을 잃다.,돌쇠도 눈을 뒤집고 다시 노름판으로 쫓아다니지 않으면 안 되었다.,표준국어대사전 용례,,"25,26",526494
idiom-526498,관용구,눈(을) 붙이다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,잠을 자다.,잠시 눈을 붙이고 나니 피로가 풀렸다.,표준국어대사전 용례,,"25,26",526498
idiom-526504,관용구,눈(이) 나오다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,몹시 놀라다.,그녀는 비싼 가격을 확인하고 눈이 나왔다.,표준국어대사전 용례,,"25,26",526504
idiom-526450,관용구,눈물이 앞서다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,말을 하지 못하고 눈물을 먼저 흘리다.,어려서 훈이 평양으로 이사해 들어갈 때도 오작녀는 어린 마음에도 자꾸 눈물이 앞설 것만 같아서 떠나는 걸 보지 못했다.,표준국어대사전 용례,,"25,26",526450
idiom-526531,관용구,눈에 밟히다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,잊히지 않고 자꾸 눈에 떠오르다.,그는 어머니의 모습이 눈에 밟혀 차마 발걸음을 옮길 수 없었다.,표준국어대사전 용례,,"25,26",526531
idiom-526539,관용구,눈에서 황이 나다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,몹시 억울하거나 질투가 날 때 이르는 말.,남편이 다른 여자를 만나는 것을 본 그녀는 눈에서 황이 났다.,표준국어대사전 용례,,26,526539
idiom-526558,관용구,눈을 거치다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,글 따위를 검토하거나 분별하다.,위작은 대부분 여러 사람의 눈을 거치는 동안 가려지는 경우가 많다.,표준국어대사전 용례,,26,526558
idiom-526563,관용구,눈을 크게 뜨다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,정신을 바짝 차리고 주의를 기울이다.,옆에 있던 사람들은 모두 눈을 크게 뜨고 그를 주시했다.,표준국어대사전 용례,,"25,26",526563
idiom-526565,관용구,눈이 가매지게[가매지도록],,구성 단어의 직접적 뜻과 관용적 뜻의 관계,몹시 기다리는 모양을 비유적으로 이르는 말.,눈이 가매지도록 기다렸지만 아무도 오지 않았다.,표준국어대사전 용례,,"25,26",526565
idiom-526566,관용구,눈이 곤두서다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,화가 나서 눈에 독기가 오르다.,형님은 친구가 비웃는 소리를 하자 눈이 곤두섰다.,표준국어대사전 용례,,"25,26",526566
idiom-526316,관용구,느루 가다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,양식이 일정한 예정보다 더 오래가다.,죽을 쑤었으면 좀 느루 가겠지만 우리는 더럽게 그런 짓은 안 한다.,표준국어대사전 용례,,21,526316
idiom-520550,관용구,다리(를) 놓다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,일이 잘되게 하기 위하여 둘 또는 여럿을 연결하다.,그가 중간에서 다리를 놓아 물건을 쉽게 팔았다.,표준국어대사전 용례,,29,520550
idiom-526684,관용구,다리가 길다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,음식 먹는 자리에 우연히 가게 되어 먹을 복이 있다.,뭐 먹을 때마다 부르지도 않았는데 오는 것을 보면 저 친구 참 다리가 길지.,표준국어대사전 용례,,28,526684
idiom-526958,관용구,달(이) 차다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,아이를 배어 낳을 달이 되다.,달이 차서 아이가 나올 때까지는 잘 먹고 잘 쉬어야 한다.,표준국어대사전 용례,,21,526958
idiom-520769,관용구,돌(을) 던지다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,남의 잘못을 비난하다.,최선을 다한 너에게 돌을 던질 사람은 아무도 없을 것이다.,표준국어대사전 용례,바둑을 두는 도중에 자기가 졌음을 인정하고 그만두다.,"21,22",520769
idiom-520933,관용구,뒷짐(을) 지다[짚다],,구성 단어의 직접적 뜻과 관용적 뜻의 관계,어떤 일에 자신은 전혀 상관없는 것처럼 구경만 하고 있다.,우리는 뒷짐 지고 지켜볼 테니 너희들끼리 알아서 해결하렴.,표준국어대사전 용례,,21,520933
idiom-521124,관용구,마각이 드러나다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,숨기고 있던 일이나 정체가 드러나다.,차라리 그 재주 가지고 칩거하여 문학이나 할 일이지 능도 없으면서 운동은 무슨 놈의 운동이오. 그러니까 마각이 드러나지.,표준국어대사전 용례,,"21,22",521124
idiom-527271,관용구,마른침을 삼키다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,몹시 긴장하거나 초조해하다.,애가 탄 철수는 자꾸 마른침을 삼키고 있었다.,표준국어대사전 용례,,27,527271
idiom-521142,관용구,막을[막이] 내리다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,무대의 공연이나 어떤 행사를 마치다.,그 공연은 성황리에 막을 내렸다.,표준국어대사전 용례,,"21,22",521142
idiom-527384,관용구,말(이) 굳다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,말이 더듬더듬 막히다.,무슨 잘못을 했는지 말이 굳어 있었다.,표준국어대사전 용례,말의 내용이나 표현이 부드럽지 못하고 거칠다.,22,527384
idiom-527383,관용구,말(이)[말(도)] 아니다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,말이 이치에 맞지 아니하다.,말이 아닌 소리는 하지도 마라.,표준국어대사전 용례,사정ㆍ형편 따위가 몹시 어렵거나 딱하다.,22,527383
idiom-521208,관용구,말꼬리(를) 잡다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,남의 말 가운데서 잘못 표현된 부분의 약점을 잡다.,말꼬리를 잡아 시비를 걸다.,표준국어대사전 용례,,"21,22",521208
idiom-521202,관용구,말끝(을) 잡다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,남의 말 가운데서 잘못 표현된 부분의 약점을 잡다.,그는 사사건건 말끝을 잡는 못된 버릇이 있다.,표준국어대사전 용례,,"21,22",521202
idiom-527759,관용구,맺힌 데가 없이,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,성격이 꽁한 데가 없이.,언니는 맺힌 데가 없이 싹싹하고 활발해서 어디를 가나 인기가 좋았다.,표준국어대사전 용례,,16,527759
idiom-527505,관용구,머리(를) 들다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,눌려 있거나 숨겨 온 생각ㆍ세력 따위가 겉으로 나타나다.,사치 풍조가 머리를 들다.,표준국어대사전 용례,,28,527505
idiom-527520,관용구,머리가 깨다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,뒤떨어진 생각에서 벗어나다.,할아버지는 머리가 깬 분이셔서 그 시절에 어머니를 유학까지 보내셨다.,표준국어대사전 용례,,28,527520
idiom-527531,관용구,머리를 쥐어짜다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,몹시 애를 써서 궁리하다.,아무리 머리를 쥐어짜도 별 뾰족한 수가 나오지 않았다.,표준국어대사전 용례,,28,527531
idiom-527867,관용구,목(을) 놓아[놓고],,구성 단어의 직접적 뜻과 관용적 뜻의 관계,주로 울거나 부르짖을 때에 참거나 삼가지 않고 소리를 크게 내어.,목 놓아 부르다.,표준국어대사전 용례,,29,527867
idiom-527881,관용구,목에 힘을 주다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,거드름을 피우거나 남을 깔보는 듯한 태도를 취하다.,그는 시의원이 되더니 목에 힘을 주고 다닌다.,표준국어대사전 용례,,29,527881
idiom-528218,관용구,밑 빠진 독[항아리],,구성 단어의 직접적 뜻과 관용적 뜻의 관계,힘이나 비용을 아무리 들여도 한이 없고 들인 보람도 없는 사물이나 상태를 비유적으로 이르는 말.,그의 사업은 돈을 아무리 보태도 효과가 없는 밑 빠진 독이었다.,표준국어대사전 용례,,16,528218
idiom-528310,관용구,바닥을 기다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,정도나 수준이 형편없다.,중학교 때는 수학 성적이 바닥을 기었는데 이제는 꽤 나아졌습니다.,표준국어대사전 용례,,22,528310
idiom-527941,관용구,바람을 일으키다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,사회적으로 많은 사람에게 영향을 미치다.,그의 새로운 유행어가 아이들 사이에서 바람을 일으켰다.,표준국어대사전 용례,사회적 문제를 만들거나 소란을 일으키다.,22,527941
idiom-521612,관용구,발(을) 구르다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,매우 안타까워하거나 다급해하다.,늦은 밤이 되어도 아이가 돌아오지 않자 어머니는 동동 발을 굴렀다.,표준국어대사전 용례,,"27,28",521612
idiom-521619,관용구,발(을) 빼다[씻다],,구성 단어의 직접적 뜻과 관용적 뜻의 관계,어떤 일에서 관계를 완전히 끊고 물러나다.,노름판에서 발을 빼고 이제는 착실히 일을 하기로 했네.,표준국어대사전 용례,,"27,28",521619
idiom-521622,관용구,발(을) 타다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,강아지 따위가 걸음을 걷기 시작하다.,우리 집 강아지들이 발을 타기 시작했다.,표준국어대사전 용례,,"27,28",521622
idiom-521624,관용구,발(이) 넓다[너르다],,구성 단어의 직접적 뜻과 관용적 뜻의 관계,사귀어 아는 사람이 많아 활동하는 범위가 넓다.,그 사람은 그쪽 방면으로 발이 넓어 네가 도움을 받을 수 있을 거다.,표준국어대사전 용례,,20,521624
idiom-521655,관용구,발꿈치를 물리다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,은혜를 베풀어 준 상대로부터 뜻밖에 해를 입다.,그는 지금 친구를 위해 보증을 서 주다가 발꿈치를 물려 철창신세라네.,표준국어대사전 용례,,27,521655
idiom-521732,관용구,발등(을) 찍히다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,남에게 배신을 당하다.,그는 굳게 믿었던 친구에게 결국 발등을 찍히고 말았다.,표준국어대사전 용례,,27,521732
idiom-521633,관용구,발을 달다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,끝난 말이나 이미 있는 말에 말을 덧붙이다.,이것은 비단 남의 자식에게만 한한 일이 아니고 제 자식이라도 그런 일만 있으면 절대 용서 없다고 발을 달았다.,표준국어대사전 용례,,"27,28",521633
